Iteration,Raw_Profit,Expected_Profit,Primal_Residual,Crypto_Time_ms
1,8328.00000027735,,19.23278450978953,1434.6153736114502
2,1169.9781883473336,,2.763875539889595,1428.394079208374
3,1709.1750027761354,,1.8158766477930155,1427.0555973052979
4,1403.8950005566037,,1.3693063937629153,1433.5064888000488
5,1403.8950034370991,,1.3693063937629153,1428.8330078125
6,1403.89501194768,,1.3693063937629153,1429.0425777435303
7,1169.8950004351323,,0.8215838362577493,1433.725118637085
8,818.8950046549126,,0.0,1431.7965507507324
9,818.8950046543328,,0.0,1435.7123374938965
10,818.8950046543328,,0.0,1433.257818222046
11,818.8950046543328,,0.0,1433.5927963256836
12,818.8950046543328,,0.0,1433.1002235412598
13,818.8950046543328,,0.0,1438.8415813446045
14,818.8950046543328,,0.0,1432.6038360595703
15,818.8950046543328,,0.0,1432.6295852661133
16,818.8950046543328,,0.0,1433.3603382110596
17,818.8950046543328,,0.0,1431.8158626556396
18,818.8950046543328,,0.0,1438.1797313690186
19,818.8950046543328,,0.0,1433.410882949829
20,818.8950046543328,,0.0,1432.666540145874
21,818.8950046543328,,0.0,1434.938669204712
22,818.8950046543328,,0.0,1431.3817024230957
23,818.8950046543328,,0.0,1433.4564208984375
24,818.8950046543328,,0.0,1432.619333267212
25,818.8950046543328,,0.0,1432.3208332061768
26,818.8950046543328,,0.0,1430.8509826660156
27,818.8950046543328,,0.0,1431.4463138580322
28,818.8950046543328,,0.0,1433.6612224578857
29,818.8950046543328,,0.0,1434.6277713775635
30,818.8950046543328,,0.0,1431.661605834961
31,818.8950046543328,,0.0,1431.1583042144775
32,818.8950046543328,,0.0,1433.3150386810303
33,818.8950046543328,,0.0,1435.8339309692383
34,818.8950046543328,,0.0,1431.612253189087
35,818.8950046543328,,0.0,1439.840316772461
36,818.8950046543328,,0.0,1430.8936595916748
37,818.8950046543328,,0.0,1433.3381652832031
38,818.8950046543328,,0.0,1433.669090270996
39,818.8950046543328,,0.0,1433.1653118133545
40,818.8950046543328,,0.0,1431.3859939575195
41,818.8950046543328,818.8950046543328,0.0,1434.236764907837
42,818.8950046543328,818.8950046543328,0.0,1443.7720775604248
43,818.8950046543328,818.8950046543328,0.0,1433.5262775421143
44,818.8950046543328,818.8950046543328,0.0,1434.706687927246
45,818.8950046543328,818.8950046543328,0.0,1432.0080280303955
46,818.8950046543328,818.8950046543328,0.0,1433.7286949157715
47,818.8950046543328,818.8950046543329,0.0,1430.9728145599365
48,818.8950046543328,818.8950046543328,0.0,1431.3104152679443
49,818.8950046543328,818.8950046543328,0.0,1432.0108890533447
50,818.8950046543328,818.8950046543326,0.0,1434.3395233154297
51,818.8950046543328,818.8950046543326,0.0,1433.6967468261719
52,818.8950046543328,818.8950046543326,0.0,1434.0531826019287
53,818.8950046543328,818.8950046543325,0.0,1431.3502311706543
54,818.8950046543328,818.8950046543325,0.0,1433.9656829833984
55,818.8950046543328,818.8950046543325,0.0,1439.22758102417
56,818.8950046543328,818.8950046543325,0.0,1436.7754459381104
57,818.8950046543328,818.8950046543325,0.0,1432.499647140503
58,818.8950046543328,818.8950046543325,0.0,1431.814432144165
59,818.8950046543328,818.8950046543325,0.0,1429.0461540222168
60,818.8950046543328,818.8950046543325,0.0,1433.0329895019531
61,818.8950046543328,818.8950046543325,0.0,1433.7899684906006
62,818.8950046543328,818.8950046543324,0.0,1431.6043853759766
63,818.8950046543328,818.8950046543324,0.0,1432.3928356170654
64,818.8950046543328,818.8950046543324,0.0,1431.5695762634277
65,818.8950046543328,818.8950046543324,0.0,1436.340093612671
66,818.8950046543328,818.8950046543324,0.0,1431.8406581878662
67,818.8950046543328,818.8950046543324,0.0,1434.0260028839111
68,818.8950046543328,818.8950046543324,0.0,1434.3714714050293
69,818.8950046543328,818.8950046543324,0.0,1433.164358139038
70,818.8950046543328,818.8950046543324,0.0,1438.676118850708
71,818.8950046543328,818.8950046543324,0.0,1433.3782196044922
72,818.8950046543328,818.8950046543324,0.0,1433.0685138702393
73,818.8950046543328,818.8950046543324,0.0,1432.7216148376465
74,818.8950046543328,818.8950046543324,0.0,1432.5554370880127
75,818.8950046543328,818.8950046543324,0.0,1430.3388595581055
76,818.8950046543328,818.8950046543324,0.0,1433.2242012023926
77,818.8950046543328,818.8950046543324,0.0,1434.5238208770752
78,818.8950046543328,818.8950046543324,0.0,1433.5055351257324
79,818.8950046543328,818.8950046543324,0.0,1437.0815753936768
80,818.8950046543328,818.8950046543324,0.0,1431.8978786468506
81,818.8950046543328,818.8950046543325,0.0,1433.3834648132324
82,818.8950046543328,818.8950046543325,0.0,1431.5545558929443
83,818.8950046543328,818.8950046543324,0.0,1433.741807937622
84,818.8950046543328,818.8950046543324,0.0,1433.2695007324219
85,818.8950046543328,818.8950046543324,0.0,1431.31685256958
86,818.8950046543328,818.8950046543324,0.0,1433.3961009979248
87,818.8950046543328,818.8950046543324,0.0,1434.2710971832275
88,818.8950046543328,818.8950046543324,0.0,1433.504343032837
89,818.8950046543328,818.8950046543324,0.0,1432.9333305358887
90,818.8950046543328,818.8950046543324,0.0,1432.5873851776123
91,818.8950046543328,818.8950046543324,0.0,1432.3909282684326
92,818.8950046543328,818.8950046543324,0.0,1431.7526817321777
93,818.8950046543328,818.8950046543324,0.0,1447.3860263824463
94,818.8950046543328,818.8950046543324,0.0,1433.2292079925537
95,818.8950046543328,818.8950046543324,0.0,1432.2712421417236
96,818.8950046543328,818.8950046543324,0.0,1433.178186416626
97,818.8950046543328,818.8950046543324,0.0,1434.340476989746
98,818.8950046543328,818.8950046543324,0.0,1432.3756694793701
99,818.8950046543328,818.8950046543324,0.0,1433.3295822143555
100,818.8950046543328,818.8950046543324,0.0,1434.385061264038
101,818.8950046543328,818.8950046543324,0.0,1432.2288036346436
102,818.8950046543328,818.8950046543324,0.0,1432.8413009643555
103,818.8950046543328,818.8950046543324,0.0,1433.0401420593262
104,818.8950046543328,818.8950046543324,0.0,1433.4466457366943
105,818.8950046543328,818.8950046543324,0.0,1432.9519271850586
106,818.8950046543328,818.8950046543324,0.0,1432.8827857971191
107,818.8950046543328,818.8950046543324,0.0,1433.135747909546
108,818.8950046543328,818.8950046543324,0.0,1433.1140518188477
109,818.8950046543328,818.8950046543324,0.0,1434.0708255767822
110,818.8950046543328,818.8950046543324,0.0,1436.006784439087
111,818.8950046543328,818.8950046543324,0.0,1432.3265552520752
112,818.8950046543328,818.8950046543324,0.0,1432.8627586364746
113,818.8950046543328,818.8950046543324,0.0,1431.1954975128174
114,818.8950046543328,818.8950046543324,0.0,1434.77201461792
115,818.8950046543328,818.8950046543324,0.0,1432.2452545166016
116,818.8950046543328,818.8950046543324,0.0,1439.5453929901123
117,818.8950046543328,818.8950046543324,0.0,1432.8529834747314
118,818.8950046543328,818.8950046543324,0.0,1436.6984367370605
119,818.8950046543328,818.8950046543324,0.0,1433.1607818603516
120,818.8950046543328,818.8950046543324,0.0,1432.8513145446777
121,818.8950046543328,818.8950046543325,0.0,1432.558536529541
122,818.8950046543328,818.8950046543325,0.0,1431.5838813781738
123,818.8950046543328,818.8950046543325,0.0,1433.4840774536133
124,818.8950046543328,818.8950046543325,0.0,1431.8180084228516
125,818.8950046543328,818.8950046543325,0.0,1434.3068599700928
126,818.8950046543328,818.8950046543324,0.0,1430.2623271942139
127,818.8950046543328,818.8950046543324,0.0,1426.1794090270996
128,818.8950046543328,818.8950046543324,0.0,1428.3623695373535
129,818.8950046543328,818.8950046543324,0.0,1429.962396621704
130,818.8950046543328,818.8950046543324,0.0,1428.7028312683105
131,818.8950046543328,818.8950046543324,0.0,1427.7369976043701
132,818.8950046543328,818.8950046543324,0.0,1429.8605918884277
133,818.8950046543328,818.8950046543324,0.0,1429.4769763946533
134,818.8950046543328,818.8950046543324,0.0,1429.1956424713135
135,818.8950046543328,818.8950046543324,0.0,1442.8036212921143
136,818.8950046543328,818.8950046543324,0.0,1430.2632808685303
137,818.8950046543328,818.8950046543324,0.0,1440.704107284546
138,818.8950046543328,818.8950046543324,0.0,1448.655128479004
139,818.8950046543328,818.8950046543324,0.0,1441.236972808838
140,818.8950046543328,818.8950046543324,0.0,1427.708625793457
141,818.8950046543328,818.8950046543324,0.0,2114.849090576172
142,818.8950046543328,818.8950046543324,0.0,2131.8070888519287
143,818.8950046543328,818.8950046543324,0.0,2139.9002075195312
144,818.8950046543328,818.8950046543324,0.0,2132.431745529175
145,818.8950046543328,818.8950046543324,0.0,2129.208564758301
146,818.8950046543328,818.8950046543324,0.0,2124.9892711639404
147,818.8950046543328,818.8950046543324,0.0,2131.1516761779785
148,818.8950046543328,818.8950046543324,0.0,2134.3023777008057
149,818.8950046543328,818.8950046543324,0.0,2135.6379985809326
150,818.8950046543328,818.8950046543324,0.0,2132.4846744537354
151,818.8950046543328,818.8950046543324,0.0,2135.82444190979
152,818.8950046543328,818.8950046543324,0.0,2132.246494293213
153,818.8950046543328,818.8950046543324,0.0,2137.2931003570557
154,818.8950046543328,818.8950046543324,0.0,1846.771240234375
155,818.8950046543328,818.8950046543324,0.0,1430.2396774291992
156,818.8950046543328,818.8950046543324,0.0,1452.1679878234863
157,818.8950046543328,818.8950046543324,0.0,1428.382158279419
158,818.8950046543328,818.8950046543324,0.0,1432.9323768615723
159,818.8950046543328,818.8950046543324,0.0,1430.905818939209
160,818.8950046543328,818.8950046543324,0.0,1427.2668361663818
161,818.8950046543328,818.8950046543324,0.0,1427.222490310669
162,818.8950046543328,818.8950046543324,0.0,1428.208351135254
163,818.8950046543328,818.8950046543324,0.0,1426.997184753418
164,818.8950046543328,818.8950046543324,0.0,1427.990436553955
165,818.8950046543328,818.8950046543324,0.0,1427.5317192077637
166,818.8950046543328,818.8950046543324,0.0,1428.4119606018066
167,818.8950046543328,818.8950046543324,0.0,1426.9869327545166
168,818.8950046543328,818.8950046543324,0.0,1427.839994430542
169,818.8950046543328,818.8950046543324,0.0,1427.992582321167
170,818.8950046543328,818.8950046543324,0.0,1432.382345199585
171,818.8950046543328,818.8950046543324,0.0,1428.8101196289062
172,818.8950046543328,818.8950046543324,0.0,1428.6491870880127
173,818.8950046543328,818.8950046543324,0.0,1429.525375366211
174,818.8950046543328,818.8950046543324,0.0,1431.8523406982422
175,818.8950046543328,818.8950046543324,0.0,1427.0012378692627
176,818.8950046543328,818.8950046543324,0.0,1429.1203022003174
177,818.8950046543328,818.8950046543324,0.0,1428.1952381134033
178,818.8950046543328,818.8950046543324,0.0,1428.0436038970947
179,818.8950046543328,818.8950046543324,0.0,1432.9869747161865
180,818.8950046543328,818.8950046543324,0.0,1431.302785873413
181,818.8950046543328,818.8950046543324,0.0,1432.4822425842285
182,818.8950046543328,818.8950046543324,0.0,1433.3715438842773
183,818.8950046543328,818.8950046543324,0.0,1432.2230815887451
184,818.8950046543328,818.8950046543324,0.0,1432.309627532959
185,818.8950046543328,818.8950046543324,0.0,1438.4615421295166
186,818.8950046543328,818.8950046543324,0.0,1434.004783630371
187,818.8950046543328,818.8950046543324,0.0,1433.2420825958252
188,818.8950046543328,818.8950046543324,0.0,1435.2169036865234
189,818.8950046543328,818.8950046543324,0.0,1433.0012798309326
190,818.8950046543328,818.8950046543324,0.0,1432.8949451446533
191,818.8950046543328,818.8950046543324,0.0,1432.204008102417
192,818.8950046543328,818.8950046543324,0.0,1434.4608783721924
193,818.8950046543328,818.8950046543324,0.0,1432.8672885894775
194,818.8950046543328,818.8950046543324,0.0,1434.3831539154053
195,818.8950046543328,818.8950046543324,0.0,1432.368278503418
196,818.8950046543328,818.8950046543324,0.0,1433.7718486785889
197,818.8950046543328,818.8950046543324,0.0,1436.7270469665527
198,818.8950046543328,818.8950046543324,0.0,1432.826280593872
199,818.8950046543328,818.8950046543324,0.0,1431.0073852539062
200,818.8950046543328,818.8950046543324,0.0,1431.225299835205
