Iteration,Raw_Profit,Expected_Profit,Primal_Residual,Crypto_Time_ms
191,2511.453003503764,2162.4675995884004,4.73550419702063,2163.6791229248047
192,1856.2530266198721,2160.453030029397,2.016184515365595,2158.783435821533
193,2137.053007253403,2160.3000887040635,3.513545218152174,2157.5372219085693
194,2417.853029335235,2161.9725103964734,3.2473065762259044,2165.506601333618
195,1762.6530085739632,2159.3962555460057,2.4708298201211676,2157.8359603881836
196,1575.4530471672779,2155.6530298512703,2.103568396796262,2160.449743270874
197,3073.053113133027,2161.496342483638,3.808543028508408,2160.7344150543213
198,1949.8530046486276,2160.156827687214,2.9571946165242498,2153.3637046813965
199,2511.453003503764,2162.3662375980102,4.73550419702063,2155.0238132476807
200,1856.2530266198721,2160.4530300293964,2.016184515365595,2156.6689014434814
