Iteration,Raw_Profit,Expected_Profit,Primal_Residual,Crypto_Time_ms
1,16656.00000055567,,38.46556901957906,1424.407720565796
2,311.87400123854064,,1.9442222095223578,1412.9440784454346
3,1154.2740038633424,,1.9442222095223578,1412.76216506958
4,311.87400128182344,,1.9442222095223578,1411.5126132965088
5,1154.2740034441745,,1.9442222095223578,1415.543556213379
6,311.87400146116244,,1.9442222095223578,1410.4204177856445
7,1154.2740052578713,,1.9442222095223578,1414.081335067749
8,311.9396941062381,,1.9442222095223578,1412.8961563110352
9,1715.8740040967864,,1.9442222095223578,1414.050817489624
10,311.8740019970821,,1.9442222095223578,1414.966344833374
11,1715.8740044484075,,1.9442222095223578,1417.6104068756104
12,311.8740026123753,,1.9442222095223578,1417.7324771881104
13,1715.874007088353,,1.9442222095223578,1413.4554862976074
14,312.0177643102916,,1.9442222095223578,1415.9259796142578
15,2277.4740033463354,,1.9442222095223578,1415.7981872558594
16,311.87400226023743,,1.9442222095223578,1411.3547801971436
17,2277.4740033463354,,1.9442222095223578,1416.7516231536865
18,311.87400226023743,,1.9442222095223578,1413.393259048462
19,2277.4740033463354,,1.9442222095223578,1413.8736724853516
20,311.87400226023743,,1.9442222095223578,1410.1128578186035
21,2277.4740033463354,,1.9442222095223578,1415.4608249664307
22,311.87400226023743,,1.9442222095223578,1411.0074043273926
23,2277.4740033463354,,1.9442222095223578,1415.658950805664
24,311.87400226023743,,1.9442222095223578,1411.189079284668
25,2277.4740033463354,,1.9442222095223578,1416.8553352355957
26,311.87400226023743,,1.9442222095223578,1420.4375743865967
27,2277.4740033463354,,1.9442222095223578,1416.0594940185547
28,311.87400226023743,,1.9442222095223578,1412.5845432281494
29,2277.4740033463354,,1.9442222095223578,1416.2101745605469
30,311.87400226023743,,1.9442222095223578,1411.6802215576172
31,2277.4740033463354,,1.9442222095223578,1419.7030067443848
32,311.87400226023743,,1.9442222095223578,1413.2258892059326
33,2277.4740033463354,,1.9442222095223578,1415.1546955108643
34,311.87400226023743,,1.9442222095223578,1409.8892211914062
35,2277.4740033463354,,1.9442222095223578,1434.7813129425049
36,311.87400226023743,,1.9442222095223578,1417.0746803283691
37,2277.4740033463354,,1.9442222095223578,1417.9484844207764
38,311.87400226023743,,1.9442222095223578,1412.5094413757324
39,2277.4740033463354,,1.9442222095223578,1417.0267581939697
40,311.87400226023743,,1.9442222095223578,1417.1843528747559
41,2277.4740033463354,2277.4740033463354,1.9442222095223578,1418.7350273132324
42,311.87400226023743,1294.6740028032864,1.9442222095223578,1411.5326404571533
43,2277.4740033463354,1622.2740029843026,1.9442222095223578,1417.5057411193848
44,311.87400226023743,1294.6740028032864,1.9442222095223578,1412.9180908203125
45,2277.4740033463354,1491.2340029118961,1.9442222095223578,1415.2097702026367
46,311.87400226023743,1294.6740028032864,1.9442222095223578,1410.6907844543457
47,2277.4740033463354,1435.0740028808648,1.9442222095223578,1420.8869934082031
48,311.87400226023743,1294.6740028032864,1.9442222095223578,1411.3538265228271
49,2277.4740033463354,1403.874002863625,1.9442222095223578,1418.0102348327637
50,311.87400226023743,1294.6740028032864,1.9442222095223578,1410.5353355407715
51,2277.4740033463354,1384.019457398109,1.9442222095223578,1416.0966873168945
52,311.87400226023743,1294.6740028032864,1.9442222095223578,1412.7132892608643
53,2277.4740033463354,1370.2740028450594,1.9442222095223578,1417.9277420043945
54,311.87400226023743,1294.6740028032862,1.9442222095223578,1412.0538234710693
55,2277.4740033463354,1360.1940028394895,1.9442222095223578,1417.104721069336
56,311.87400226023743,1294.6740028032862,1.9442222095223578,1412.548542022705
57,2277.4740033463354,1352.4857675411126,1.9442222095223578,1415.8461093902588
58,311.87400226023743,1294.6740028032862,1.9442222095223578,1408.9906215667725
59,2277.4740033463354,1346.4003186213413,1.9442222095223578,1417.3383712768555
60,311.87400226023743,1294.674002803286,1.9442222095223578,1413.5420322418213
61,2277.4740033463354,1341.4740028291455,1.9442222095223578,1417.7515506744385
62,311.87400226023743,1294.674002803286,1.9442222095223578,1412.7702713012695
63,2277.4740033463354,1337.4044376095055,1.9442222095223578,1417.0455932617188
64,311.87400226023743,1294.674002803286,1.9442222095223578,1411.1557006835938
65,2277.4740033463354,1333.986002825008,1.9442222095223578,1416.7344570159912
66,311.87400226023743,1294.674002803286,1.9442222095223578,1410.5920791625977
67,2277.4740033463354,1331.074002823399,1.9442222095223578,1414.435863494873
68,311.87400226023743,1294.674002803286,1.9442222095223578,1411.0157489776611
69,2277.4740033463354,1328.5636579944257,1.9442222095223578,1432.2378635406494
70,311.87400226023743,1294.6740028032862,1.9442222095223578,1410.9985828399658
71,2277.4740033463354,1326.3772286272556,1.9442222095223578,1415.8596992492676
72,311.87400226023743,1294.6740028032862,1.9442222095223578,1411.6687774658203
73,2277.4740033463354,1324.4558210015605,1.9442222095223578,1417.569637298584
74,311.87400226023743,1294.6740028032862,1.9442222095223578,1412.4932289123535
75,2277.4740033463354,1322.754002818802,1.9442222095223578,1415.0757789611816
76,311.87400226023743,1294.6740028032864,1.9442222095223578,1410.7141494750977
77,2277.4740033463354,1321.2361649801255,1.9442222095223578,1415.4174327850342
78,311.87400226023743,1294.6740028032864,1.9442222095223578,1410.2592468261719
79,2277.4740033463354,1319.8740028172108,1.9442222095223578,1418.3578491210938
80,311.87400226023743,1294.6740028032864,1.9442222095223578,1410.60471534729
81,2277.4740033463354,1318.6447345238487,1.9442222095223578,1417.189598083496
82,311.87400226023743,1294.6740028032864,1.9442222095223578,1411.4196300506592
83,2277.4740033463354,1317.5298167694039,1.9442222095223578,1418.3266162872314
84,311.87400226023743,1294.6740028032864,1.9442222095223578,1407.5651168823242
85,2277.4740033463354,1316.5140028153544,1.9442222095223578,1411.067247390747
86,311.87400226023743,1294.6740028032866,1.9442222095223578,1405.8852195739746
87,2277.4740033463354,1315.5846411127131,1.9442222095223578,1413.750410079956
88,311.87400226023743,1294.6740028032866,1.9442222095223578,1405.5805206298828
89,2277.4740033463354,1314.7311456715122,1.9442222095223578,1419.482946395874
90,311.87400226023743,1294.6740028032866,1.9442222095223578,1408.4432125091553
91,2277.4740033463354,1313.9445910492288,1.9442222095223578,1410.1579189300537
92,311.87400226023743,1294.6740028032868,1.9442222095223578,1405.7531356811523
93,2277.4740033463354,1313.2173990399478,1.9442222095223578,1414.442777633667
94,311.87400226023743,1294.6740028032868,1.9442222095223578,1406.1822891235352
95,2277.4740033463354,1312.5430937222511,1.9442222095223578,1410.9439849853516
96,311.87400226023743,1294.6740028032868,1.9442222095223578,1412.3592376708984
97,2277.4740033463354,1311.9161080759718,1.9442222095223578,1420.1734066009521
98,311.87400226023743,1294.6740028032868,1.9442222095223578,1411.4477634429932
99,2277.4740033463354,1311.331629931135,1.9442222095223578,1415.088176727295
100,311.87400226023743,1294.6740028032868,1.9442222095223578,1411.9024276733398
101,2277.4740033463354,1310.7854782220252,1.9442222095223578,1416.316270828247
102,311.87400226023743,1294.6740028032868,1.9442222095223578,1410.3012084960938
103,2277.4740033463354,1310.2740028119065,1.9442222095223578,1415.6274795532227
104,311.87400226023743,1294.6740028032868,1.9442222095223578,1410.8400344848633
105,2277.4740033463354,1309.7940028116413,1.9442222095223578,1416.015386581421
106,311.87400226023743,1294.6740028032868,1.9442222095223578,1411.7553234100342
107,2277.4740033463354,1309.34265952781,1.9442222095223578,1417.513132095337
108,311.87400226023743,1294.6740028032868,1.9442222095223578,1411.1101627349854
109,2277.4740033463354,1308.9174810720267,1.9442222095223578,1416.140079498291
110,311.87400226023743,1294.6740028032868,1.9442222095223578,1414.3037796020508
111,2277.4740033463354,1308.516256332062,1.9442222095223578,1417.003870010376
112,311.87400226023743,1294.6740028032868,1.9442222095223578,1410.975456237793
113,2277.4740033463354,1308.137016509356,1.9442222095223578,1415.8754348754883
114,311.87400226023743,1294.6740028032868,1.9442222095223578,1410.9869003295898
115,2277.4740033463354,1307.7780028105276,1.9442222095223578,1415.1074886322021
116,311.87400226023743,1294.6740028032868,1.9442222095223578,1411.6902351379395
117,2277.4740033463354,1307.4376391739759,1.9442222095223578,1415.4887199401855
118,311.87400226023743,1294.6740028032868,1.9442222095223578,1411.3860130310059
119,2277.4740033463354,1307.1145091392748,1.9442222095223578,1415.5828952789307
120,311.87400226023743,1294.6740028032868,1.9442222095223578,1412.301778793335
121,2277.4740033463354,1306.8073361433246,1.9442222095223578,1419.877052307129
122,311.87400226023743,1294.6740028032868,1.9442222095223578,1410.5892181396484
123,2277.4740033463354,1306.5149666652512,1.9442222095223578,1416.3002967834473
124,311.87400226023743,1294.6740028032868,1.9442222095223578,1411.0095500946045
125,2277.4740033463354,1306.2363557508522,1.9442222095223578,1418.3063507080078
126,311.87400226023743,1294.674002803287,1.9442222095223578,1410.3949069976807
127,2277.4740033463354,1305.9705545336667,1.9442222095223578,1420.142412185669
128,311.87400226023743,1294.674002803287,1.9442222095223578,1412.6453399658203
129,2277.4740033463354,1305.716699438602,1.9442222095223578,1416.7096614837646
130,311.87400226023743,1294.674002803287,1.9442222095223578,1411.7472171783447
131,2277.4740033463354,1305.4740028092544,1.9442222095223578,1417.0594215393066
132,311.87400226023743,1294.674002803287,1.9442222095223578,1412.0376110076904
133,2277.4740033463354,1305.24174474461,1.9442222095223578,1414.456844329834
134,311.87400226023743,1294.674002803287,1.9442222095223578,1411.163568496704
135,2277.4740033463354,1305.019265966898,1.9442222095223578,1416.8663024902344
136,311.87400226023743,1294.674002803287,1.9442222095223578,1415.3332710266113
137,2277.4740033463354,1304.805961571772,1.9442222095223578,1417.3705577850342
138,311.87400226023743,1294.674002803287,1.9442222095223578,1411.1714363098145
139,2277.4740033463354,1304.601275536045,1.9442222095223578,1414.7334098815918
140,311.87400226023743,1294.674002803287,1.9442222095223578,1412.386178970337
141,2277.4740033463354,1304.4046958779707,1.9442222095223578,1414.6339893341064
142,311.87400226023743,1294.674002803287,1.9442222095223578,1411.1104011535645
143,2277.4740033463354,1304.215750381375,1.9442222095223578,1417.541265487671
144,311.87400226023743,1294.6740028032873,1.9442222095223578,1412.45436668396
145,2277.4740033463354,1304.0340028084593,1.9442222095223578,1415.954828262329
146,311.87400226023743,1294.6740028032875,1.9442222095223578,1412.6179218292236
147,2277.4740033463354,1303.8590495373346,1.9442222095223578,1414.9303436279297
148,311.87400226023743,1294.6740028032875,1.9442222095223578,1410.3071689605713
149,2277.4740033463354,1303.6905165697376,1.9442222095223578,1412.6241207122803
150,311.87400226023743,1294.6740028032877,1.9442222095223578,1412.607192993164
151,2277.4740033463354,1303.528056862234,1.9442222095223578,1416.4416790008545
152,311.87400226023743,1294.6740028032877,1.9442222095223578,1412.4200344085693
153,2277.4740033463354,1303.371347940837,1.9442222095223578,1415.8339500427246
154,311.87400226023743,1294.674002803288,1.9442222095223578,1412.3985767364502
155,2277.4740033463354,1303.2200897645318,1.9442222095223578,1414.949655532837
156,311.87400226023743,1294.674002803288,1.9442222095223578,1411.255121231079
157,2277.4740033463354,1303.0740028079297,1.9442222095223578,1417.1795845031738
158,311.87400226023743,1294.6740028032882,1.9442222095223578,1414.0729904174805
159,2277.4740033463354,1302.9328263372634,1.9442222095223578,1415.9331321716309
160,311.87400226023743,1294.6740028032882,1.9442222095223578,1413.9211177825928
161,2277.4740033463354,1302.796316857363,1.9442222095223578,1416.1736965179443
162,311.87400226023743,1294.6740028032884,1.9442222095223578,1413.6710166931152
163,2277.4740033463354,1302.6642467101426,1.9442222095223578,1414.271593093872
164,311.87400226023743,1294.6740028032884,1.9442222095223578,1411.3852977752686
165,2277.4740033463354,1302.5364028076328,1.9442222095223578,1423.555612564087
166,311.87400226023743,1294.6740028032887,1.9442222095223578,1412.769079208374
167,2277.4740033463354,1302.41258548473,1.9442222095223578,1416.27836227417
168,311.87400226023743,1294.6740028032887,1.9442222095223578,1429.6307563781738
169,2277.4740033463354,1302.2926074586612,1.9442222095223578,1417.1178340911865
170,311.87400226023743,1294.6740028032887,1.9442222095223578,1412.2445583343506
171,2277.4740033463354,1302.1762928837702,1.9442222095223578,1417.4933433532715
172,311.87400226023743,1294.6740028032889,1.9442222095223578,1410.297155380249
173,2277.4740033463354,1302.0634764915826,1.9442222095223578,1417.6368713378906
174,311.87400226023743,1294.6740028032889,1.9442222095223578,1414.4253730773926
175,2277.4740033463354,1301.9540028073116,1.9442222095223578,1415.9495830535889
176,311.87400226023743,1294.674002803289,1.9442222095223578,1412.7564430236816
177,2277.4740033463354,1301.8477254349903,1.9442222095223578,1418.6625480651855
178,311.87400226023743,1294.674002803289,1.9442222095223578,1410.717487335205
179,2277.4740033463354,1301.7445064043184,1.9442222095223578,1416.132926940918
180,311.87400226023743,1294.674002803289,1.9442222095223578,1409.7864627838135
